Date,Symbol,Open,High,Low,Close,Volume
2025-06-10,JPM,265.88,268.9,265.85,268.6,7538135
2025-06-11,JPM,268.68,269.6199,265.7862,268.15,7434064
2025-06-12,JPM,266.86,268.29,265.14,268.24,6618026
2025-06-13,JPM,265.08,267.02,262.71,264.95,7098265
2025-06-16,JPM,267.0,271.73,266.85,270.36,8566019
2025-06-17,JPM,268.17,270.59,267.8,269.52,6739262
2025-06-18,JPM,270.0,277.72,269.72,273.96,9586440
2025-06-20,JPM,275.57,277.3,273.8119,275.0,13969674
2025-06-23,JPM,275.06,278.55,272.1128,278.27,8094559
2025-06-24,JPM,280.21,282.715,279.51,281.26,9267941
2025-06-25,JPM,281.5,284.28,280.91,284.06,6826901
2025-06-26,JPM,284.7,289.41,284.47,288.75,8942062
2025-06-27,JPM,285.81,288.6962,285.04,287.11,17868633
2025-06-30,JPM,290.4,292.65,288.92,289.91,12689156
2025-07-01,JPM,290.89,291.13,286.59,290.41,9338260
2025-07-02,JPM,292.04,292.822,289.7,292.0,8158692
2025-07-03,JPM,292.15,296.4,291.21,296.0,6541646
2025-07-07,JPM,295.25,296.04,290.08,291.97,8825732
2025-07-08,JPM,289.275,289.7,280.31,282.78,15440856
2025-07-09,JPM,287.18,287.195,282.48,283.16,11273801
2025-07-10,JPM,283.0,288.31,283.0,288.19,8413847
2025-07-11,JPM,285.52,287.38,283.655,286.86,7384674
2025-07-14,JPM,287.07,289.3,285.2556,288.7,9079941
2025-07-15,JPM,288.35,291.91,285.48,286.15,12509209
2025-02-20,V,355.23,356.13,349.06,350.49,5697023
2025-02-21,V,350.49,353.32,347.48,348.53,6924127
2025-02-24,V,348.755,350.8,347.355,349.86,5055927
2025-02-25,V,351.37,352.5867,346.0,352.09,6191949
2025-02-26,V,350.0,351.83,348.99,350.63,5960603
2025-02-27,V,351.9,360.31,351.675,355.74,7298114
2025-02-28,V,354.71,364.0,353.7109,362.71,15857344
2025-03-03,V,363.0,366.54,359.5401,361.82,9099607
2025-03-04,V,360.11,360.27,350.4,352.23,8955804
2025-03-05,V,350.83,354.1065,348.935,352.68,8244242
2025-03-06,V,345.96,348.87,340.3878,344.16,8611119
2025-03-07,V,340.87,346.39,339.14,345.32,6358901
2025-03-10,V,339.94,345.01,337.64,341.48,8190091
2025-03-11,V,338.41,339.61,329.575,332.14,9776072
2025-03-12,V,335.97,336.16,329.11,332.84,6295394
2025-03-13,V,330.99,336.2,327.7,328.55,7915323
2025-03-14,V,327.21,332.7657,326.3808,331.8,7810970
2025-03-17,V,330.03,336.11,329.76,334.55,6149652
2025-03-18,V,335.29,335.8,332.3,334.77,7778631
2025-03-19,V,336.8,341.0313,334.5,339.87,5615204
2025-03-20,V,339.0,342.24,337.66,339.5,5432675
2025-03-21,V,337.37,339.43,335.52,335.66,17279673
2025-03-24,V,338.65,345.22,337.6509,343.87,5675111
2025-03-25,V,344.56,345.53,340.67,344.62,3931161
2025-03-26,V,345.99,347.38,343.0,344.18,6187574
2025-03-27,V,344.0,350.84,343.32,349.86,7254807
2025-03-28,V,349.19,351.615,341.605,342.85,5687616
2025-03-31,V,339.35,351.86,334.49,350.46,9950762
2025-04-01,V,350.44,350.45,342.57,346.35,7473329
2025-04-02,V,343.44,348.2,343.05,346.33,5682521
2025-04-03,V,333.9,344.735,331.0,339.39,8792873
2025-04-04,V,330.0,334.65,312.12,313.13,13201735
2025-04-07,V,302.07,322.18,299.0,312.32,12163443
2025-04-08,V,322.24,326.28,303.93,308.27,9569298
2025-04-09,V,305.635,334.03,305.635,332.43,11361801
2025-04-10,V,328.02,330.16,313.27,324.61,8709762
2025-04-11,V,324.43,336.98,322.54,333.4,6804507
2025-04-14,V,336.41,339.6099,333.14,335.18,5011779
2025-04-15,V,336.72,339.39,335.0,335.81,4386214
2025-04-16,V,335.0,337.2243,328.86,331.33,5850819
2025-04-17,V,331.07,334.3199,328.44,329.61,5655943
2025-04-21,V,329.0,329.15,316.6542,320.1,6362425
2025-04-22,V,323.855,332.56,322.39,331.4,5435531
2025-04-23,V,337.24,341.25,333.2,334.37,8906235
2025-04-24,V,333.28,336.77,331.25,335.71,8055174
2025-04-25,V,334.76,336.365,332.17,335.17,4452757
2025-04-28,V,336.775,339.335,335.02,337.51,5422903
2025-04-29,V,338.5,342.27,336.46,341.52,5519533
2025-04-30,V,334.44,346.52,333.24,345.5,9526712
2025-05-01,V,345.58,345.72,340.12,342.45,5849940
2025-05-02,V,347.22,350.09,346.12,347.6,6113683
2025-05-05,V,347.0,351.05,346.1208,348.64,3865342
2025-05-06,V,346.4,349.65,345.7579,347.7,3438464
2025-05-07,V,348.7,351.15,347.21,349.85,5454135
2025-05-08,V,352.0,355.33,350.945,351.27,4156386
2025-05-09,V,351.83,353.8,350.67,352.54,3086734
2025-05-12,V,359.14,361.89,351.13,355.85,7985428
2025-05-13,V,355.52,358.87,354.58,356.14,5406243
2025-05-14,V,356.67,358.41,355.2128,356.46,6208010
2025-05-15,V,356.89,363.73,356.675,362.3,5826126
2025-05-16,V,362.95,366.19,360.89,365.12,5838075
2025-05-19,V,363.02,369.1499,362.321,367.9,5081519
2025-05-20,V,367.78,368.25,364.69,366.84,5281778
2025-05-21,V,363.72,365.989,358.08,358.3,6125536
2025-05-22,V,357.755,360.0,356.56,357.97,4936568
2025-05-23,V,353.745,356.0,352.22,353.54,5346050
2025-05-27,V,355.41,360.0,354.48,359.3,6316301
2025-05-28,V,359.34,360.91,358.04,359.73,3299041
2025-05-29,V,360.35,363.04,358.72,362.4,4590972
2025-05-30,V,361.35,367.04,361.35,365.19,8726858
2025-06-02,V,362.77,365.46,359.96,365.32,3845997
2025-06-03,V,364.58,366.88,361.5,365.86,5221424
2025-06-04,V,366.71,369.66,366.31,368.0,4202306
2025-06-05,V,370.0,371.0,365.93,366.77,6884638
2025-06-06,V,369.01,371.0,367.55,370.22,5008493
2025-06-09,V,369.79,369.79,362.05,366.66,5000275
2025-06-10,V,367.0,371.44,366.68,370.7,4109266
2025-06-11,V,370.0,375.51,369.38,373.31,5562874
2025-06-12,V,372.23,374.17,369.545,371.4,4874007
2025-06-13,V,361.505,363.01,345.0,352.85,14181686
2025-06-16,V,356.49,360.22,354.33,355.48,7234665
2025-06-17,V,353.49,359.6024,353.32,357.84,5559643
2025-06-18,V,357.85,358.475,338.04,340.38,15008618
2025-06-20,V,338.95,340.0,334.92,338.57,19332082
2025-06-23,V,337.5,344.3,335.63,343.75,7553346
2025-06-24,V,351.52,354.56,347.92,351.63,10171951
2025-06-25,V,350.45,351.2899,345.26,345.26,6836286
2025-06-26,V,343.775,346.9099,342.03,346.03,8829456
2025-06-27,V,346.59,352.01,345.66,348.61,6601921
2025-06-30,V,349.35,355.61,349.06,355.05,7080119
2025-07-01,V,353.82,357.0,351.42,355.47,6653409
2025-07-02,V,354.6,356.36,350.0,354.22,5131422
2025-07-03,V,354.59,359.0,353.61,358.86,3702810
2025-07-07,V,358.92,359.66,354.49,356.64,5138011
2025-07-08,V,356.68,358.275,353.25,354.55,6966793
2025-07-09,V,355.07,357.76,353.75,357.76,7297087
2025-07-10,V,356.83,357.62,353.45,355.88,6121637
2025-07-11,V,352.51,353.81,344.3925,347.93,7580157
2025-07-14,V,347.39,351.97,345.01,350.5,5599263
2025-07-15,V,348.38,350.21,346.76,346.76,4886551
